image_id,qa_id,task,qa_type,question,ground_truth,predicted,score,overall
Rinker_009-1,sp1,count_grid_columns,spatial_qa,Which room on the first floor plan is located inside the veritical grid G and I horizontally and grid 1 and 2 vertically?,The Structures Studio (0140),"The first floor plan occupies the lower portion of the drawing. Grid lines are marked alphabetically (A–N) in the horizontal direction and numerically (1–4) in the vertical direction.  

The region bounded by vertical grid lines G–I and horizontal grid lines 1–2 lies in the upper-central strip of this plan. The only labeled space occupying that exact rectangle is the CORRIDOR.  

Final answer: CORRIDOR",0.0,0.0
Rinker_009-1,sp2,room_orientation,spatial_qa,"In the first floor plan, is the M.E.P Studio room located north or south of the central corridor?",South of the central corridor,"The first floor plan (bottom section of the sheet) shows a central east-west corridor running the length of the building. The M.E.P. Studio is the room directly below this corridor. With north oriented upward on the plan, this places the studio south of the corridor.

Final answer: south",1.0,1.0
Rinker_009-1,sp3,mech_vs_floor_location,spatial_qa,Which half of the sheet contains the mechanical level plan?,The upper half of the sheet.,"The sheet is divided horizontally into two stacked plans. The mechanical level plan occupies the upper half (labeled explicitly as such, above the first floor plan).

Final answer: upper/top half",1.0,1.0
Rinker_009-1,sp4,mech_vs_floor_location,spatial_qa,Where is the soil and concrete lab located with respect to the structures studio on first floor?,The soil and concrete lab is located to the right of the structures studio.,"The soil & concrete lab is directly east of (adjacent to) the structures studio. 

(The first-floor plan shows these two rooms sharing a wall, with the lab on the right/east side of the structures studio.)",1.0,1.0
Rinker_051-1,cmp1,largest_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest dimensions?,"Footing type F10 (10'-0"" × 10'-0"").","The spread footing schedule (bottom-center of drawing) lists multiple footing marks (F1–F6) with their respective plan dimensions and thicknesses.  

Comparing the tabulated values shows that mark **F4** has the largest plan size and thickness (8'-0"" × 8'-0"" × 1'-8""). All other marks are smaller in both plan dimensions and thickness.  

Final answer: F4",0.0,0.0
Rinker_051-1,cmp2,thick_footing_type,comparison_qa,Which footing type listed in the spread footing schedule has the largest thickness?,"Footing type F10 (10'-0"" × 10'-0"").","The spread footing schedule (bottom-center of drawing) lists footing types F1–F5 with the following thicknesses:

- F1: 1'-6""
- F2: 1'-6""
- F3: 1'-8""
- F4: 2'-0""
- F5: 2'-6""

F5 therefore has the largest thickness.

Final answer: F5",0.0,0.0
Rinker_051-1,cnt1,footing_typology,counting_qa,How many footing typology are available on the spread footing schedule?,Seven (7) footing types,"The spread footing schedule lists 6 distinct footing marks (F1–F6), each with unique plan dimensions and reinforcement (while sharing a common thickness). These represent 6 footing typologies.

Final answer: 6",0.0,0.0
Rinker_051-1,ocr1,column_size_lookup,ocr_qa,"According to the column size schedule, what is the cross-section of C2 on the second floor?",W12×79 column section.,"The column size schedule (bottom of drawing, detail 4) lists dimensions by floor and column mark. For column C2 on the 2nd floor the schedule entry is 16×16.

Final answer: 16×16",0.0,0.0
Rinker_051-1,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,FOUNDATION SLAB-ON-GRADE PLAN,"The sheet title in the title block (bottom-right) is **FOUNDATION/SLAB-ON-GRADE PLAN**.

(The adjacent drawing label ""1 1/8""=1'-0"" PLAN"" and project name ""M.E. RINKER, Sr. HALL"" are separate from the title-block sheet title.)

Final answer: FOUNDATION/SLAB-ON-GRADE PLAN",1.0,1.0
Rinker_051-1,ocr3,drawing_number,ocr_qa,What is the drawing number shown on this drawing?,S1.0,"The drawing number is **S1.0** (visible in the lower-right title block).

Final answer: S1.0",1.0,1.0
Rinker_051-1,ocr4,issued_date,ocr_qa,When was the issued date for this drawing?,11-21-01,"The drawing's title block (bottom right) lists the issue date as **11-21-01**.

Final answer: 11-21-01",1.0,1.0
Rinker_051-1,sp1,grid_zone_identification,spatial_qa,Which footing type is located at the intersection of gridlines C and 4?,Footing type F1.,"The foundation plan shows standard spread footing symbols (typically diamond/square outlines) at column locations defined by the grid intersections.  

At the specific C/4 crossing, the symbol is labeled **F2(4'-0"")**, which corresponds to footing type F2 in the spread footing schedule.  

This is distinct from adjacent footings (e.g., F1 at nearby grids).  

Final answer: F2 (4'-0"")",0.0,0.0
Rinker_051-1,sp2,directional_relationship,spatial_qa,Is the cast-in-place concrete stair enclosure located east or west of the gridline labeled 'K'?,East of gridline K.,"The drawing is a foundation/slab-on-grade plan with a standard north-up orientation (confirmed by the north arrow). Horizontal gridlines run left to right from A to M, so east lies to the right of any given gridline.

The cast-in-place concrete stair enclosure is the element explicitly labeled as such on the right side of the plan. It lies between gridlines K and L (and vertically between grids 2 and 3). Therefore it is east of gridline K.

Final answer: east",1.0,1.0
